X,Y,OBJECTID,STOP_NAME,STOP_CODE,NAPTAN_ATCO,ROAD_NAME,ROUTES,LIVE_BUS_ARRIVAL,OS_EASTING,OS_NORTHING,POSTCODE,DATE_UPDATED
514671.000000055,189426.999999593,5229801,Headstone Drive,34001,Unknown,HARROW VIEW,Unknown,https://tfl.gov.uk/bus/stop//,514671,189427,HA1 4TN,2024-12-11 00:00:00+00:00
520821.000000097,169311.999999525,5229802,Darley Drive,33675,Unknown,DARLEY DRIVE,Unknown,https://tfl.gov.uk/bus/stop//,520821,169312,KT3 3TX,2024-12-11 00:00:00+00:00
532515.000000143,181058.999999514,5229803,Bank Station / Queen Victoria Street,4770,Unknown,QUEEN VICTORIA STREET,Unknown,https://tfl.gov.uk/bus/stop//,532515,181059,EC2R 8EN,2024-12-11 00:00:00+00:00
519584.00000004,166190.999999583,5229804,Tolworth Broadway,33613,Unknown,EWELL ROAD,Unknown,https://tfl.gov.uk/bus/stop//,519584,166191,KT6 7EW,2024-12-11 00:00:00+00:00
535380.000000221,186491.9999996,5229805,Chatsworth Road,3218,490005048E,LEA BRIDGE ROAD,"55, 56, N38, N55",https://tfl.gov.uk/bus/stop/490005048E/,535380,186492,E5 9PB,2024-12-11 00:00:00+00:00
535465.000000221,186538.999999599,5229806,Chatsworth Road,3217,490005048W,LEA BRIDGE ROAD,"55, 56, N38, N55",https://tfl.gov.uk/bus/stop/490005048W/,535465,186539,E5 9RB,2024-12-11 00:00:00+00:00
521158.000000158,183922.999999612,5229807,Harlesden Police Station,3215,490007804S,CRAVEN PARK (EASTERN ARM),"260, 266, N266",https://tfl.gov.uk/bus/stop/490007804S/,521158,183923,NW10 8QG,2024-12-11 00:00:00+00:00
522257.000000129,184766.999999558,5229808,Willesden Bus Garage,3213,490014687E,WILLESDEN HIGH ROAD,"52, 98, 260, 266, 302, 460, UL6, Y52, N98, N266",https://tfl.gov.uk/bus/stop/490014687E/,522257,184767,NW10 2EY,2024-12-11 00:00:00+00:00
537104.000000163,179781.99999953,5229809,Byng Street,3201,490009545N,WESTFERRY ROAD,"135, 277, D7, N277, N550",https://tfl.gov.uk/bus/stop/490009545N/,537104,179782,E14 8LQ,2024-12-11 00:00:00+00:00
527998.000000104,170874.999999534,5229810,Amen Corner,3197,490003295N,MITCHAM ROAD,"44, 77, 264, 270, 280, 355, N44",https://tfl.gov.uk/bus/stop/490003295N/,527998,170875,SW17 9NN,2024-12-11 00:00:00+00:00
520988.000000188,192793.999999525,5229811,Apex Corner,3196,490003642N,WATFORD WAY (BARNET BY-PASS),"113, 186, N113",https://tfl.gov.uk/bus/stop/490003642N/,520988,192794,NW7 3JX,2024-12-11 00:00:00+00:00
519475.000000232,192067.999999573,5229812,Edgware Station,3193,490000070A,STATION ROAD,"221, 240, 688",https://tfl.gov.uk/bus/stop/490000070A/,519475,192068,HA8 7JS,2024-12-11 00:00:00+00:00
523749.000000095,185785.999999564,5229813,Cricklewood Lane,3188,490005776A,CRICKLEWOOD BROADWAY,"16, 32, 245, 266, 316, 632, Y316, N32, N266",https://tfl.gov.uk/bus/stop/490005776A/,523749,185786,NW2 3HS,2024-12-11 00:00:00+00:00
526570.000000134,182946.99999953,5229814,Hall Road,3182,490007557G,GROVE END ROAD,"139, 189",https://tfl.gov.uk/bus/stop/490007557G/,526570,182947,NW8 9BS,2024-12-11 00:00:00+00:00
531074.000000128,164980.999999358,5229815,Alton Road,31802,490003281N,PURLEY WAY,"289, 407, 410, 439, 663",https://tfl.gov.uk/bus/stop/490003281N/,531074,164981,CR0 4LZ,2024-12-11 00:00:00+00:00
531331.000000153,181175.999999493,5229816,Fetter Lane,3177,490006826E,FLEET STREET,"15, 26, 76, N15, N21, N26, N89, N199, N550, N551",https://tfl.gov.uk/bus/stop/490006826E/,531331,181176,EC4A 2EA,2024-12-11 00:00:00+00:00
518555.000000041,167403.999999579,5229817,Berrylands Road,31742,490003932E,BERRYLANDS ROAD,"665, K2",https://tfl.gov.uk/bus/stop/490003932E/,518555,167404,KT5 8QX,2024-12-11 00:00:00+00:00
529177.000000094,162268.999999492,5229818,Lordsbury Field,16613,490009358S,WOODCOTE ROAD,"127, 463, 612, 633",https://tfl.gov.uk/bus/stop/490009358S/,529177,162269,SM6 0QQ,2024-12-11 00:00:00+00:00
529592.000000044,161904.999999518,5229819,Woodcote Lane,16609,490015514W,FOXLEY LANE,"127, 612",https://tfl.gov.uk/bus/stop/490015514W/,529592,161905,CR8 3HR,2024-12-11 00:00:00+00:00
529812.000000054,162045.999999506,5229820,Woodcote Drive,16607,490014828W,FOXLEY LANE,"127, 612",https://tfl.gov.uk/bus/stop/490014828W/,529812,162046,CR8 3HQ,2024-12-11 00:00:00+00:00
530762.00000004,161879.999999506,5229821,Plough Lane,16604,490011062S,FOXLEY LANE,"127, 612",https://tfl.gov.uk/bus/stop/490011062S/,530762,161880,CR8 3EE,2024-12-11 00:00:00+00:00
530778.00000004,161857.999999507,5229822,Plough Lane,16603,490011062W,FOXLEY LANE,"127, 612",https://tfl.gov.uk/bus/stop/490011062W/,530778,161858,CR8 3EH,2024-12-11 00:00:00+00:00
546006.000000196,186914.999999267,5229823,Nutfield Gardens,16601,490010464E,GREEN LANE,"128, 150, 679",https://tfl.gov.uk/bus/stop/490010464E/,546006,186915,IG3 9TD,2024-12-11 00:00:00+00:00
545937.000000196,186878.999999266,5229824,Lynford Gardens,16600,490009475W,GREEN LANE,"128, 150, 679",https://tfl.gov.uk/bus/stop/490009475W/,545937,186879,IG3 9LH,2024-12-11 00:00:00+00:00
532612.000000199,189232.999999553,5229825,Philip Lane,26445,490010982E,WEST GREEN ROAD,"41, 230, 341, N41",https://tfl.gov.uk/bus/stop/490010982E/,532612,189233,N15 5EG,2024-12-11 00:00:00+00:00
533167.000000201,189566.999999556,5229826,Mount Pleasant Road,26449,490010090E,PHILIP LANE,"230, 341",https://tfl.gov.uk/bus/stop/490010090E/,533167,189567,N15 4JW,2024-12-11 00:00:00+00:00
533205.000000201,189567.999999553,5229827,Mount Pleasant Road,26450,490010090W,PHILIP LANE,"230, 341",https://tfl.gov.uk/bus/stop/490010090W/,533205,189568,N15 4JR,2024-12-11 00:00:00+00:00
517078.000000066,184611.999999571,5229828,Sudbury Golf Club,17250,490012981E,WHITTON AVENUE EAST,"487, H17",https://tfl.gov.uk/bus/stop/490012981E/,517078,184612,UB6 0PU,2024-12-11 00:00:00+00:00
517098.000000069,184585.999999567,5229829,Sudbury Golf Club,17251,490012981W,WHITTON AVENUE EAST,"487, H17",https://tfl.gov.uk/bus/stop/490012981W/,517098,184586,UB6 0QB,2024-12-11 00:00:00+00:00
534442.000000223,175902.999999527,5229830,Nigel Road,1726,490010269S1,RYE LANE,"12, 37, 63, 78, 197, 343, 363, P12, N63, N343",https://tfl.gov.uk/bus/stop/490010269S1/,534442,175903,SE15 4UA,2024-12-11 00:00:00+00:00
534405.000000222,175875.999999527,5229831,Nigel Road,1727,490010269N,PECKHAM RYE,"12, 37, 63, 78, 197, 343, 363, P12, N63, N343",https://tfl.gov.uk/bus/stop/490010269N/,534405,175876,SE15 4JR,2024-12-11 00:00:00+00:00
532790.0000002,189169.999999552,5229832,West Green Baptist Church,16093,490003499W,WEST GREEN ROAD,"41, N41",https://tfl.gov.uk/bus/stop/490003499W/,532790,189170,N15 5EH,2024-12-11 00:00:00+00:00
533606.000000205,188994.99999955,5229833,Seven Sisters Station,16098,490000201D,WEST GREEN ROAD,"41, N41",https://tfl.gov.uk/bus/stop/490000201D/,533606,188995,N15 5NN,2024-12-11 00:00:00+00:00
520142.000000489,192921.999999918,5229834,Kenilworth Road,16105,490008196E,EDGWARE WAY (WATFORD BY-PASS),"113, 186, 606, N113",https://tfl.gov.uk/bus/stop/490008196E/,520142,192922,HA8 8YS,2024-12-11 00:00:00+00:00
511308.000000041,182755.99999958,5229835,Kingshill Avenue,16150,490008784S,YEADING LANE,"140, 696, 697, N140",https://tfl.gov.uk/bus/stop/490008784S/,511308,182756,UB5 6JR,2024-12-11 00:00:00+00:00
526248.000000138,184791.999999526,5229836,Finchley Road / O2 Centre,16153,490007045FL,FINCHLEY ROAD,"13, 113, 187, 268, Y13, N113",https://tfl.gov.uk/bus/stop/490007045FL/,526248,184792,NW3 6LU,2024-12-11 00:00:00+00:00
510936.000000108,181513.99999955,5229837,Shaftesbury Waye,16154,490012032N,YEADING LANE,"140, 697, E6, N140",https://tfl.gov.uk/bus/stop/490012032N/,510936,181514,UB4 0EP,2024-12-11 00:00:00+00:00
510395.00000005,180664.999999608,5229838,Precinct Road,16156,490011170S,COLDHARBOUR LANE,"90, 140, 696, E6, N140",https://tfl.gov.uk/bus/stop/490011170S/,510395,180665,UB3 3HQ,2024-12-11 00:00:00+00:00
512841.000000081,173468.999999473,5229839,Chester Avenue,16188,490005124W,POWDER MILL LANE,110,https://tfl.gov.uk/bus/stop/490005124W/,512841,173469,TW2 6EQ,2024-12-11 00:00:00+00:00
512882.000000082,173454.99999948,5229840,Chester Avenue,16189,490005124E,POWDER MILL LANE,110,https://tfl.gov.uk/bus/stop/490005124E/,512882,173455,TW2 6EJ,2024-12-11 00:00:00+00:00
513196.00000008,174424.999999462,5229841,Nelson Road,16193,490010173N,HANWORTH ROAD,"110, 111, H28",https://tfl.gov.uk/bus/stop/490010173N/,513196,174425,TW4 5LF,2024-12-11 00:00:00+00:00
513948.000000092,176576.99999961,5229842,Kings Avenue,16215,490012406S,KINGSLEY ROAD,"111, H28",https://tfl.gov.uk/bus/stop/490012406S/,513948,176577,TW3 4AS,2024-12-11 00:00:00+00:00
514205.000000065,176223.999999597,5229843,Hounslow East Station,16218,490000117D,KINGSLEY ROAD,"111, H28, UL29",https://tfl.gov.uk/bus/stop/490000117D/,514205,176224,TW3 4AB,2024-12-11 00:00:00+00:00
512670.000000101,172052.99999955,5229844,Apex Corner / Country Way,16233,490015344E,Apex Corner Slip Road,290,https://tfl.gov.uk/bus/stop/490015344E/,512670,172053,TW13 6JH,2024-12-11 00:00:00+00:00
526064.000000073,175204.999999555,5229845,Swandon Way,17947,490012212W,SWANDON WAY,"28, 44, Y28, N28, N44",https://tfl.gov.uk/bus/stop/490012212W/,526064,175205,SW18 1SU,2024-12-11 00:00:00+00:00
531994.000000141,184954.99999955,5229846,Highbury New Pk / Highbury Grove School,17953,490008145W,HIGHBURY NEW PARK,"236, 393",https://tfl.gov.uk/bus/stop/490008145W/,531994,184955,N5 2DA,2024-12-11 00:00:00+00:00
541974.00000015,174587.99999934,5229847,Vandyke Cross,19657,490014007E,ELTHAM HILL,"321, B15, B16, N21",https://tfl.gov.uk/bus/stop/490014007E/,541974,174588,SE9 5SY,2024-12-11 00:00:00+00:00
542217.000000202,174505.999999377,5229848,Kingsground,19659,490008778E,ELTHAM HILL,"321, B15, B16, N21",https://tfl.gov.uk/bus/stop/490008778E/,542217,174506,SE9 5SU,2024-12-11 00:00:00+00:00
534683.000000223,176781.999999527,5229849,Carlton Grove,1967,490004799QC,QUEEN'S ROAD,"36, 136, 171, 177, 436, P12, P13, N89, N136, N171",https://tfl.gov.uk/bus/stop/490004799QC/,534683,176782,SE15 2PY,2024-12-11 00:00:00+00:00
545904.000000304,171815.999999331,5229850,Christchurch Road,19670,490005233W,MAIN ROAD,321,https://tfl.gov.uk/bus/stop/490005233W/,545904,171816,DA14 6NJ,2024-12-11 00:00:00+00:00
543568.000000256,176514.999999356,5229851,Memorial Hospital,19685,490009803E,SHOOTERS HILL,"89, 244, 486, N89",https://tfl.gov.uk/bus/stop/490009803E/,543568,176515,SE18 3SA,2024-12-11 00:00:00+00:00
541662.000000184,176998.999999361,5229852,Charlton Park Lane,19691,490005011E,SHOOTERS HILL ROAD,"89, 178, N89",https://tfl.gov.uk/bus/stop/490005011E/,541662,176999,SE18 4PH,2024-12-11 00:00:00+00:00
540574.000000199,176985.999999326,5229853,Shooters Hill Road / Kidbrooke Park Road,19692,490013014W2,SHOOTERS HILL ROAD,"89, 132, 178, 286, 335, N89",https://tfl.gov.uk/bus/stop/490013014W2/,540574,176986,SE3 7BG,2024-12-11 00:00:00+00:00
540831.000000189,177082.999999312,5229854,Shooters Hill Road / Eastbrook Road,19693,490015427E,SHOOTERS HILL ROAD,"89, 178, N89",https://tfl.gov.uk/bus/stop/490015427E/,540831,177083,SE3 8UQ,2024-12-11 00:00:00+00:00
542754.99999992,167625.999999005,5229855,The Fairway,19695,490013351W,SOUTHBOROUGH LANE,"208, N199",https://tfl.gov.uk/bus/stop/490013351W/,542755,167626,BR2 8AS,2024-12-11 00:00:00+00:00
535294.000000187,176688.999999508,5229856,Pomeroy Street,1970,490011088QJ,QUEEN'S ROAD,"36, 136, 171, 177, 436, P13, N89, N136, N171",https://tfl.gov.uk/bus/stop/490011088QJ/,535294,176689,SE15 2NG,2024-12-11 00:00:00+00:00
534745.000000187,165792.999999439,5229857,Birch Tree Way,19718,490004014E,ADDISCOMBE ROAD,"119, 194, 198, 466",https://tfl.gov.uk/bus/stop/490004014E/,534745,165793,CR0 7LF,2024-12-11 00:00:00+00:00
541923.000000228,158903.999999356,5229858,Lebanon Gardens,40149,490003994S,MAIN ROAD,"246, 320, 464, R2",https://tfl.gov.uk/bus/stop/490003994S/,541923,158904,TN16 3JU,2024-12-11 00:00:00+00:00
542494.000000237,158453.999999346,5229859,Main Road / Aperfield Road,40163,490003341W,MAIN ROAD,"246, R8",https://tfl.gov.uk/bus/stop/490003341W/,542494,158454,TN16 3JH,2024-12-11 00:00:00+00:00
542269.000000235,158540.999999349,5229860,Village Green Way,40164,490014078S,MAIN ROAD,246,https://tfl.gov.uk/bus/stop/490014078S/,542269,158541,TN16 3JY,2024-12-11 00:00:00+00:00
547930.000000291,166125.999999008,5229861,Skeet Hill,40173,490012185S,CHELSFIELD LANE,R9,https://tfl.gov.uk/bus/stop/490012185S/,547930,166126,BR5 4HD,2024-12-11 00:00:00+00:00
547367.000000315,166207.999998994,5229862,Quilter Road,40176,490011378S,TINTAGEL ROAD,"353, 654, R9",https://tfl.gov.uk/bus/stop/490011378S/,547367,166208,BR5 4LH,2024-12-11 00:00:00+00:00
546405.000000304,163851.999999335,5229863,High Beeches,40190,490008139E,WINDSOR DRIVE,R1,https://tfl.gov.uk/bus/stop/490008139E/,546405,163852,BR6 6HF,2024-12-11 00:00:00+00:00
546569.000000145,165806.999999132,5229864,Spur Road,40196,490012418E,SPUR ROAD,R9,https://tfl.gov.uk/bus/stop/490012418E/,546569,165807,BR6 0QP,2024-12-11 00:00:00+00:00
545883.000000305,188938.999999382,5229865,Ramsgill Drive,20240,490011412E,EASTERN AVENUE,"66, 296, 396",https://tfl.gov.uk/bus/stop/490011412E/,545883,188939,IG2 7SA,2024-12-11 00:00:00+00:00
522142.000000051,166168.999999572,5229866,Worcester Park Station,2023,490001346B,MALDEN ROAD,"213, 613, 627, S3, SL7",https://tfl.gov.uk/bus/stop/490001346B/,522142,166169,KT4 7NB,2024-12-11 00:00:00+00:00
510229.000000052,189771.999999559,5229867,Norwich Road,20229,490010441S,JOEL STREET,282,https://tfl.gov.uk/bus/stop/490010441S/,510229,189772,HA5 2PD,2024-12-11 00:00:00+00:00
510209.000000052,190013.999999589,5229868,Colchester Road,20228,490010441N,JOEL STREET,"282, H13",https://tfl.gov.uk/bus/stop/490010441N/,510209,190014,HA6 1NP,2024-12-11 00:00:00+00:00
535880.000000156,192317.999999466,5229869,Harbet Road / Cooks Ferry,16005,490007773E,HALL LANE SLIP ROAD,"34, 444",https://tfl.gov.uk/bus/stop/490007773E/,535880,192318,E4 8JQ,2024-12-11 00:00:00+00:00
536418.000000255,192217.99999944,5229870,Cork Tree Retail Park,16003,490005612N,HALL LANE,444,https://tfl.gov.uk/bus/stop/490005612N/,536418,192218,E4 8JA,2024-12-11 00:00:00+00:00
536750.000000241,192765.999999416,5229871,Hall Lane / Waltham Way,16000,490014171W,HALL LANE,"385, 444",https://tfl.gov.uk/bus/stop/490014171W/,536750,192766,E4 8HU,2024-12-11 00:00:00+00:00
527904.000000105,170534.999999534,5229872,Tooting Station,16,490001296A,LONDON ROAD,"264, 270, 280, 355, N44",https://tfl.gov.uk/bus/stop/490001296A/,527904,170535,SW17 9HW,2024-12-11 00:00:00+00:00
536951.000000246,192738.999999411,5229873,Chase Lane School,15998,490005036W,HALL LANE,"385, 444",https://tfl.gov.uk/bus/stop/490005036W/,536951,192739,E4 8HP,2024-12-11 00:00:00+00:00
536995.000000247,192744.99999941,5229874,Chase Lane School,15997,490005036E,HALL LANE,"385, 444",https://tfl.gov.uk/bus/stop/490005036E/,536995,192745,E4 8EU,2024-12-11 00:00:00+00:00
537701.000000497,192792.999999595,5229875,Larkswood School,15996,490008982W,NEW ROAD,"357, 444, 657, W16",https://tfl.gov.uk/bus/stop/490008982W/,537701,192793,E4 9EX,2024-12-11 00:00:00+00:00
538583.00000024,193265.999999197,5229876,Colvin Gardens,15991,490005514S,LARKSHALL ROAD,444,https://tfl.gov.uk/bus/stop/490005514S/,538583,193266,E4 6NH,2024-12-11 00:00:00+00:00
538880.000000242,194454.999999186,5229877,Stanley Road,15985,490012558G,STATION ROAD,"97, 179, 212, 313, 379, 385, 397, 444, N26",https://tfl.gov.uk/bus/stop/490012558G/,538880,194455,E4 7BU,2024-12-11 00:00:00+00:00
509707.000000096,179417.999999655,5229878,Hayes Harlington Station ,15979,490001144M,STATION ROAD,"90, 140, 195, 278, 350, 696, 698, E6, H98, SL9, U4, U5, UL81, N140",https://tfl.gov.uk/bus/stop/490001144M/,509707,179418,UB3 4BX,2024-12-11 00:00:00+00:00
509532.00000008,179284.999999677,5229879,Fairey Corner,15978,490006702N,STATION ROAD,"90, 140, 195, 278, 350, 696, 698, E6, H98, U4, U5, N140",https://tfl.gov.uk/bus/stop/490006702N/,509532,179285,UB3 4HR,2024-12-11 00:00:00+00:00
510205.000000034,178858.999999616,5229880,Roseville Road,15973,490013312W,NORTH HYDE ROAD,195,https://tfl.gov.uk/bus/stop/490013312W/,510205,178859,UB3 4NS,2024-12-11 00:00:00+00:00
511240.000000047,178762.999999605,5229881,Wentworth Road,15971,490014393W2,WESTERN ROAD,"105, 195",https://tfl.gov.uk/bus/stop/490014393W2/,511240,178763,UB2 5ND,2024-12-11 00:00:00+00:00
547143.000000167,164458.999999269,5229882,The Highway School,28770,490013419N,THE HIGHWAY,"654, R1",https://tfl.gov.uk/bus/stop/490013419N/,547143,164459,BR6 9DJ,2024-12-11 00:00:00+00:00
543183.000000281,181197.99999933,5229883,Savage Gardens,2876,490011932K,EAST HAM MANOR WAY,"366, 474",https://tfl.gov.uk/bus/stop/490011932K/,543183,181198,E6 5NG,2024-12-11 00:00:00+00:00
536869.000000178,176590.999999499,5229884,Malpas Road,26721,490009530N,LEWISHAM WAY,"21, 136, 321, 436, N21, N136",https://tfl.gov.uk/bus/stop/490009530N/,536869,176591,SE14 6PD,2024-12-11 00:00:00+00:00
537422.000000309,176147.999999454,5229885,Tyrwhitt Road / St Johns Station,26719,490013890W,LOAMPIT HILL,"21, 136, 321, 436, N21, N136",https://tfl.gov.uk/bus/stop/490013890W/,537422,176148,SE13 7SX,2024-12-11 00:00:00+00:00
537726.00000027,177109.999999485,5229886,Miller House,26710,490009890E,GREENWICH HIGH ROAD,177,https://tfl.gov.uk/bus/stop/490009890E/,537726,177110,SE10 8JL,2024-12-11 00:00:00+00:00
540430.000000409,178357.999999356,5229887,Rainton Road,26703,490011398H,WOOLWICH ROAD,"161, 177, N1",https://tfl.gov.uk/bus/stop/490011398H/,540430,178358,SE7 7RB,2024-12-11 00:00:00+00:00
541234.000000203,178560.999999392,5229888,Charlton Station / Woolwich Road,26701,490001058E,WOOLWICH ROAD,"161, 177, 180, 472, N1",https://tfl.gov.uk/bus/stop/490001058E/,541234,178561,SE7 7RJ,2024-12-11 00:00:00+00:00
541655.0000002,178765.999999385,5229889,Woolwich Road / Charlton Lane,26699,490010911A,WOOLWICH ROAD,"161, 177, 180, 472, N1",https://tfl.gov.uk/bus/stop/490010911A/,541655,178766,SE7 8SQ,2024-12-11 00:00:00+00:00
543275.00000022,179193.999999348,5229890,Woolwich Ferry,26687,490014928A,WOOLWICH HIGH STREET,"161, 177, 180, 472, N1",https://tfl.gov.uk/bus/stop/490014928A/,543275,179194,SE18 6DS,2024-12-11 00:00:00+00:00
541658.000000143,174709.999999359,5229891,Green Way,26678,490007499S,WESTHORNE AVENUE,"122, 621",https://tfl.gov.uk/bus/stop/490007499S/,541658,174710,SE9 6DH,2024-12-11 00:00:00+00:00
541633.000000142,174714.999999358,5229892,Green Way,26677,490007499N,WESTHORNE AVENUE,"122, 621",https://tfl.gov.uk/bus/stop/490007499N/,541633,174715,SE9 6DJ,2024-12-11 00:00:00+00:00
541824.000000148,174899.999999353,5229893,Haimo Road,26676,490007645S,WESTHORNE AVENUE,"122, 621",https://tfl.gov.uk/bus/stop/490007645S/,541824,174900,SE9 6DH,2024-12-11 00:00:00+00:00
541821.000000147,174926.999999354,5229894,Haimo Road,26675,490007645N,WESTHORNE AVENUE,"122, 621",https://tfl.gov.uk/bus/stop/490007645N/,541821,174927,SE9 6DN,2024-12-11 00:00:00+00:00
531230.000000169,174603.999999525,5229895,Brixton Water Lane,26342,490015275W,BRIXTON WATER LANE,"3, 37, 196, 690, N3",https://tfl.gov.uk/bus/stop/490015275W/,531230,174604,SW2 1QE,2024-12-11 00:00:00+00:00
530879.000000113,175857.999999508,5229896,Stansfield Road,26341,490012578N,STOCKWELL ROAD,"2, 196, 322, 333, 345, N2",https://tfl.gov.uk/bus/stop/490012578N/,530879,175858,SW9 9TH,2024-12-11 00:00:00+00:00
530319.000000055,177423.999999493,5229897,Wheatsheaf Lane,26339,490014560N,SOUTH LAMBETH ROAD,"2, 88, N2",https://tfl.gov.uk/bus/stop/490014560N/,530319,177424,SW8 1RB,2024-12-11 00:00:00+00:00
529286.00000012,178790.99999951,5229898,Rochester Row,26338,490011617E,VAUXHALL BRIDGE ROAD,"2, 36, 185, N2, N136",https://tfl.gov.uk/bus/stop/490011617E/,529286,178791,SW1V 1DX,2024-12-11 00:00:00+00:00
532397.000000173,176304.999999518,5229899,Caldecot Road,26324,490009431H7,COLDHARBOUR LANE,"35, 45, 345",https://tfl.gov.uk/bus/stop/490009431H7/,532397,176305,SE5 9QW,2024-12-11 00:00:00+00:00
532194.000000172,176113.999999521,5229900,Lilford Road,26323,490009153W,COLDHARBOUR LANE,"35, 45, 345",https://tfl.gov.uk/bus/stop/490009153W/,532194,176114,SE5 9NU,2024-12-11 00:00:00+00:00
532040.000000173,175908.999999519,5229901,Pomfret Road,26321,490011090E,COLDHARBOUR LANE,"35, 45, 345",https://tfl.gov.uk/bus/stop/490011090E/,532040,175909,SE5 9QH,2024-12-11 00:00:00+00:00
519099.000000091,186167.999999453,5229902,Empire Way,20995,490006565I,WEMBLEY PARK DRIVE,297,https://tfl.gov.uk/bus/stop/490006565I/,519099,186168,HA9 8HP,2024-12-11 00:00:00+00:00
519413.000000105,186383.999999469,5229903,Wembley Park Station,20993,490000257O,Bridge Road,"83, 182, 206, 223, 297, UL6, UL14, UL15, UL27, UL43, UL78, UL85, UL86, N83",https://tfl.gov.uk/bus/stop/490000257O/,519413,186384,HA9 9AG,2024-12-11 00:00:00+00:00
534176.000000194,192389.999999537,5229904,Angel Corner,1696,490003322C,ANGEL ROAD,"34, 444",https://tfl.gov.uk/bus/stop/490003322C/,534176,192390,N18 2JD,2024-12-11 00:00:00+00:00
534170.000000194,192433.999999538,5229905,Angel Corner,1695,490003322F,ANGEL ROAD,"34, 444",https://tfl.gov.uk/bus/stop/490003322F/,534170,192434,N18 2QH,2024-12-11 00:00:00+00:00
